Id,Predicted
115,704902.380952381
116,3476627.0588235296
117,418472.54098360654
118,2383323.111111111
119,2151837.3205741625
120,5438295.12195122
121,19244625.72815534
122,629184.1025641026
123,1763667.8966789667
124,5394520.895522388
125,2871644.6153846155
126,1722730.4747320062
127,1570905.7971014492
128,918995.5665024631
129,2873860.7287449394
130,5198522.9357798165
131,5792349.295774648
132,3271867.6767676766
133,712618.2572614108
134,12842696.590909092
135,2392027.2093023257
136,1731278.125
137,2069226.907630522
138,949142.2155688623
139,11031125.925925925
140,471801.4705882353
141,3651209.005628518
142,1938887.2641509434
143,579457.790368272
144,6205966.666666667
145,2392027.2093023257
146,2916013.0
147,748592.4324324324
148,31500000.0
149,4842782.3899371065
150,4505298.230088496
151,2361796.018376723
152,704902.380952381
153,1570905.7971014492
154,6471672.897196262
155,3213127.1428571427
156,5218721.568627451
157,1961826.5971316819
158,5150322.857142857
159,1588159.3959731543
160,1341358.6206896552
161,3343458.6592178773
162,748592.4324324324
163,872779.1821561338
164,951231.506849315
165,418472.54098360654
166,19332917.346938774
167,15862000.0
168,423194.64285714284
169,1603478.7037037036
170,8603815.384615384
171,3094875.945945946
172,951231.506849315
173,8513958.57142857
174,3981988.630490956
175,500825.0
176,5198522.9357798165
177,1534868.4478371502
178,1611634.2995169081
179,2790172.386587771
180,840298.6046511628
181,8579109.23076923
182,419243.2773109244
183,15550078.0
184,1414368.2926829269
185,840298.6046511628
186,1588159.3959731543
187,2944361.904761905
188,3651209.005628518
189,1564957.5562700965
190,2672772.013651877
191,1731278.125
192,1206294.0740740742
193,4074940.074906367
194,418472.54098360654
195,3971280.0
196,949142.2155688623
197,1272057.833655706
198,951231.506849315
199,9263549.206349207
200,1040573.0769230769
201,2790172.386587771
202,4695550.819672131
203,5355379.310344827
204,3315100.0
205,1639950.6493506494
206,1570905.7971014492
207,1779412.0507399577
208,2820257.0359281437
209,704902.380952381
210,3140590.792634107
211,3405503.3613445377
212,376190.4761904762
213,420768.53146853147
214,2420830.0
215,1082100.0
216,1588159.3959731543
217,900175.0
218,2335814.285714286
219,629184.1025641026
220,1588159.3959731543
221,419243.2773109244
222,768840.625
223,11589600.0
224,1491369.7530864198
225,951231.506849315
226,623652.0
227,963511.7283950617
228,1588159.3959731543
229,418472.54098360654
230,873287.1473354232
231,978852.2727272727
232,2031697.6
233,5145531.111111111
234,3188177.7537796977
235,1509969.0909090908
236,2361796.018376723
237,5457752.631578947
238,12302545.714285715
239,2151837.3205741625
240,2254720.701754386
241,951231.506849315
242,3302590.789473684
243,680800.8064516129
244,840298.6046511628
245,1410950.612244898
246,8513958.57142857
247,772118.9189189189
248,8118600.0
249,2361796.018376723
250,3482260.5263157897
251,1940058.596491228
252,5592206.12244898
253,5415726.436781609
254,814372.9268292683
255,11482637.406015038
256,5438295.12195122
257,4854044.628099173
258,1026931.8840579711
259,840298.6046511628
260,3482260.5263157897
261,1639950.6493506494
262,4336525.641025641
263,949142.2155688623
264,697053.9534883721
265,903481.3008130081
266,1763667.8966789667
267,5098641.666666667
268,951231.506849315
269,3482260.5263157897
270,2151837.3205741625
271,2172722.985468956
272,1339216.8674698796
273,3646985.945945946
274,3095482.6086956523
275,3197129.506641366
276,701399.8113207547
277,6134007.692307692
278,414109.4240837696
279,5130394.392523364
280,1693437.984496124
281,14613484.615384616
282,768840.625
283,504474.6835443038
284,23844426.29482072
285,2069226.907630522
286,1779412.0507399577
287,622446.7065868264
288,5777030.769230769
289,10341995.238095239
290,1722730.4747320062
291,528661.0389610389
292,6210076.833976834
293,1945587.175989086
294,3719621.4285714286
295,841212.9629629629
296,2918656.050955414
297,817258.5209003215
298,2873860.7287449394
299,1938887.2641509434
300,3247114.285714286
301,5098641.666666667
302,1812154.190751445
303,1779412.0507399577
304,10023601.515151516
305,488043.8848920863
306,5329100.0
307,8301488.059701492
308,8118600.0
309,2916013.0
310,9256578.94736842
311,821594.2184154176
312,4054505.714285714
313,4796676.237623762
314,665050.8474576271
315,3145827.031509121
316,2069226.907630522
317,1812154.190751445
318,680800.8064516129
319,748592.4324324324
320,821594.2184154176
321,2994727.6923076925
322,911178.6279683377
323,2904359.8360655736
324,2335135.568862275
325,5256535.37414966
326,748592.4324324324
327,9790697.448979592
328,18683439.682539683
329,5352611.312217195
330,1938887.2641509434
331,1509969.0909090908
332,2361796.018376723
333,1938887.2641509434
334,2775603.431372549
335,1570905.7971014492
336,1588159.3959731543
337,19244625.72815534
338,1611634.2995169081
339,2361796.018376723
340,951231.506849315
341,12842696.590909092
342,579457.790368272
343,1731278.125
344,612681.8181818182
345,644669.6551724138
346,2069226.907630522
347,1938887.2641509434
348,2392027.2093023257
349,840298.6046511628
350,2036059.5360824743
351,748592.4324324324
352,1570905.7971014492
353,1656861.5384615385
354,5128001.492537313
355,4505298.230088496
356,623827.5167785235
357,420768.53146853147
358,6653881.553398058
359,5291000.0
360,420768.53146853147
361,1362851.0574018126
362,951231.506849315
363,2897279.527559055
364,1938887.2641509434
365,1029014.4927536232
366,2361796.018376723
367,419243.2773109244
368,3631805.1910598413
369,3479671.052631579
370,3140590.792634107
371,817258.5209003215
372,4703373.584905661
373,1722730.4747320062
374,1961826.5971316819
375,2061363.5514018692
376,840298.6046511628
377,2335814.285714286
378,1275642.448979592
379,1945587.175989086
380,3140590.792634107
381,821594.2184154176
382,3344860.0
383,610412.1212121212
384,951231.506849315
385,951231.506849315
386,1534868.4478371502
387,419243.2773109244
388,1938887.2641509434
389,1161876.1061946903
390,3405503.3613445377
391,2335135.568862275
392,3302590.789473684
393,3651209.005628518
394,19332917.346938774
395,748592.4324324324
396,1938887.2641509434
397,420768.53146853147
398,3188177.7537796977
399,420768.53146853147
400,3181051.282051282
401,4887295.0
402,1534868.4478371502
403,6725437.051792828
404,2871644.6153846155
405,3197129.506641366
406,696202.1653543307
407,684205.0709939149
408,577328.3516483516
409,814372.9268292683
410,2384018.2716049384
411,12172830.43478261
412,1085884.0
413,2036059.5360824743
414,1556617.610062893
415,609098.9795918367
416,2001588.888888889
417,1695951.851851852
418,5394520.895522388
419,8513958.57142857
420,6471672.897196262
421,449903.6036036036
422,707968.8311688312
423,623827.5167785235
424,5185171.484375
425,23844426.29482072
426,3142976.8166089966
427,1957669.0763052208
428,3188177.7537796977
429,7965579.856115108
430,1491369.7530864198
431,748592.4324324324
432,687486.9565217391
433,1236268.75
434,1534868.4478371502
435,1534868.4478371502
436,2392027.2093023257
437,6896927.710843373
438,6102501.433691756
439,2628702.5362318843
440,659045.1162790698
441,1611634.2995169081
442,1603478.7037037036
443,2361796.018376723
444,420768.53146853147
445,4695550.819672131
446,1627500.0
447,12470500.0
448,2916013.0
449,2844890.434782609
450,3631805.1910598413
451,1275642.448979592
452,6306396.296296297
453,1588159.3959731543
454,1564957.5562700965
455,684205.0709939149
456,1570905.7971014492
457,830644.6153846154
458,2970547.389558233
459,420768.53146853147
460,2044556.1594202898
461,7351992.405063291
462,1464749.5412844038
463,2871644.6153846155
464,2396000.0
465,3197129.506641366
466,2962979.5918367347
467,5373401.840490798
468,2790172.386587771
469,1464749.5412844038
470,508482.35294117645
471,622446.7065868264
472,2725751.1737089204
473,1779412.0507399577
474,6352585.714285715
475,1563503.4161490684
476,1536346.1538461538
477,487469.6
478,4641540.909090909
479,1938887.2641509434
480,3859666.4429530203
481,2069016.083916084
482,1588159.3959731543
483,1588159.3959731543
484,2970547.389558233
485,1818512.430426716
486,574988.4792626728
487,4703373.584905661
488,419243.2773109244
489,1206552.0
490,2036059.5360824743
491,2188963.4146341463
492,7351992.405063291
493,2044556.1594202898
494,420768.53146853147
495,712618.2572614108
496,1468763.9097744361
497,7965579.856115108
498,1563503.4161490684
499,1275642.448979592
500,1731278.125
501,644669.6551724138
502,4641540.909090909
503,951231.506849315
504,1267038.3966244725
505,829233.552631579
506,1639950.6493506494
507,1885883.1578947369
508,5415726.436781609
509,7965579.856115108
510,1722730.4747320062
511,1345466.5
512,420768.53146853147
513,1272057.833655706
514,7889637.837837838
515,579457.790368272
516,2944361.904761905
517,2361796.018376723
518,2724038.7559808614
519,6376131.446540881
520,4854044.628099173
521,3311859.1463414636
522,1362851.0574018126
523,2871644.6153846155
524,2361796.018376723
525,644669.6551724138
526,696202.1653543307
527,830644.6153846154
528,1544836.0153256706
529,1603478.7037037036
530,1763667.8966789667
531,574988.4792626728
532,3628216.0396039602
533,729457.8125
534,463505.0279329609
535,3476627.0588235296
536,3197129.506641366
537,3711900.5154639175
538,1425684.5070422536
539,577328.3516483516
540,4054505.714285714
541,1206294.0740740742
542,1161876.1061946903
543,644669.6551724138
544,1818536.404833837
545,423194.64285714284
546,1588159.3959731543
547,5492106.493506493
548,13255666.666666666
549,1362851.0574018126
550,2172722.985468956
551,12333822.222222222
552,504474.6835443038
553,5837764.516129033
554,8513958.57142857
555,3405503.3613445377
556,559695.1923076923
557,644688.8888888889
558,3271867.6767676766
559,1812154.190751445
560,10952053.932584269
561,13418574.358974358
562,2944361.904761905
563,899356.1224489796
564,2361796.018376723
565,1188533.3333333333
566,2904359.8360655736
567,687486.9565217391
568,1812154.190751445
569,2195142.8571428573
570,574988.4792626728
571,8513958.57142857
572,687486.9565217391
573,2361796.018376723
574,793215.3846153846
575,1534868.4478371502
576,697053.9534883721
577,574988.4792626728
578,1331667.2839506173
579,2361796.018376723
580,629184.1025641026
581,1494315.6462585034
582,7694364.3678160915
583,11474493.75
584,830644.6153846154
585,2151837.3205741625
586,2962979.5918367347
587,2904359.8360655736
588,2868060.465116279
589,3905078.0821917807
590,3213127.1428571427
591,1470705.6258790437
592,419243.2773109244
593,1644647.9166666667
594,623827.5167785235
595,2871644.6153846155
596,1147496.4285714286
597,1543963.888888889
598,951231.506849315
599,1234668.1818181819
600,840298.6046511628
601,1468763.9097744361
602,2790172.386587771
603,6376131.446540881
604,644688.8888888889
605,1938887.2641509434
606,419243.2773109244
607,963511.7283950617
608,4076614.6551724137
609,1938887.2641509434
610,3405503.3613445377
611,748592.4324324324
612,6181704.47761194
613,1183135.3846153845
614,623827.5167785235
615,2091778.2608695652
616,2361796.018376723
617,420768.53146853147
618,629752.2471910112
619,748592.4324324324
620,4054505.714285714
621,3651209.005628518
622,2866944.103773585
623,8579109.23076923
624,6896927.710843373
625,11457221.138211383
626,1816736.170212766
627,11333528.169014085
628,1812154.190751445
629,2028593.3333333333
630,1722730.4747320062
631,10023601.515151516
632,1588159.3959731543
633,1464749.5412844038
634,577328.3516483516
635,1938887.2641509434
636,2916013.0
637,1570905.7971014492
638,5218043.75
639,2335814.285714286
640,6605011.764705882
641,2036059.5360824743
642,1588159.3959731543
643,1812154.190751445
644,748592.4324324324
645,3197129.506641366
646,1936902.5352112676
647,1570905.7971014492
648,704902.380952381
649,2871644.6153846155
650,4230426.9662921345
651,6471672.897196262
652,8311320.0
653,5294402.380952381
654,2361796.018376723
655,7966700.0
656,1611634.2995169081
657,841212.9629629629
658,748592.4324324324
659,420768.53146853147
660,420768.53146853147
661,1936902.5352112676
662,2873860.7287449394
663,9263549.206349207
664,1722730.4747320062
665,3247114.285714286
666,1763667.8966789667
667,2904359.8360655736
668,1034076.0368663594
669,1731278.125
670,1570905.7971014492
671,2151837.3205741625
672,830644.6153846154
673,2301665.476190476
674,629752.2471910112
675,629752.2471910112
676,687486.9565217391
677,5438295.12195122
678,3140590.792634107
679,13679744.680851065
680,2036059.5360824743
681,6211778.091872792
682,748592.4324324324
683,2636012.927191679
684,8710476.923076924
685,9738631.578947369
686,840298.6046511628
687,830967.2727272727
688,6301440.718562874
689,2384018.2716049384
690,5294402.380952381
691,661804.1958041958
692,420768.53146853147
693,6210076.833976834
694,5438295.12195122
695,3482260.5263157897
696,1077191.0714285714
697,1639950.6493506494
698,1812154.190751445
699,5098641.666666667
700,3836414.8936170214
701,3271867.6767676766
702,8118600.0
703,2604639.6681749625
704,1763667.8966789667
705,712618.2572614108
706,2962979.5918367347
707,2208598.601398601
708,2001588.888888889
709,2918656.050955414
710,1464749.5412844038
711,4353203.448275862
712,4074940.074906367
713,1054522.3880597015
714,1779412.0507399577
715,684205.0709939149
716,4230426.9662921345
717,2897279.527559055
718,1345466.5
719,3140590.792634107
720,1275642.448979592
721,3017744.1717791413
722,5492106.493506493
723,1605781.5384615385
724,3971280.0
725,2036059.5360824743
726,11482637.406015038
727,8610000.0
728,809105.7620817844
729,2944361.904761905
730,2604639.6681749625
731,817657.9545454546
732,817258.5209003215
733,845315.2173913043
734,3207229.9578059074
735,978852.2727272727
736,2001588.888888889
737,1345466.5
738,1682179.9472295514
739,1345466.5
740,817258.5209003215
741,2036095.0214592274
742,3197129.506641366
743,574988.4792626728
744,1682179.9472295514
745,2636012.927191679
746,3871296.4788732394
747,1938887.2641509434
748,5373401.840490798
749,1544836.0153256706
750,9790697.448979592
751,1938887.2641509434
752,840298.6046511628
753,9790697.448979592
754,418472.54098360654
755,1792953.4426229508
756,963511.7283950617
757,2361796.018376723
758,548881.25
759,644688.8888888889
760,2873860.7287449394
761,19244625.72815534
762,1812154.190751445
763,3188177.7537796977
764,1695951.851851852
765,2944361.904761905
766,748592.4324324324
767,8033200.0
768,10815000.0
769,840298.6046511628
770,1570905.7971014492
771,1961826.5971316819
772,1938887.2641509434
773,1588159.3959731543
774,693614.8148148148
775,3142976.8166089966
776,608987.9432624114
777,1875237.3287671234
778,2061363.5514018692
779,2868060.465116279
780,1731278.125
781,2916013.0
782,1938887.2641509434
783,2916013.0
784,4039500.0
785,2916013.0
786,11333528.169014085
787,2109858.947368421
788,1817851.1737089201
789,1732315.0406504066
790,2944361.904761905
791,1812154.190751445
792,420768.53146853147
793,2420830.0
794,1464749.5412844038
795,2790172.386587771
796,644669.6551724138
797,8154900.0
798,3405503.3613445377
799,2392027.2093023257
800,502254.854368932
801,2916013.0
802,2970547.389558233
803,2335135.568862275
804,1900888.0
805,1961826.5971316819
806,2361796.018376723
807,1693437.984496124
808,2310412.2807017546
809,768840.625
810,3247114.285714286
811,30937691.666666668
812,1824441.6666666667
813,830644.6153846154
814,1938887.2641509434
815,1816736.170212766
816,3859666.4429530203
817,26775000.0
818,419243.2773109244
819,2775603.431372549
820,629184.1025641026
821,420768.53146853147
822,1812154.190751445
823,830644.6153846154
824,3334780.0
825,1534868.4478371502
826,419886.3333333333
827,748592.4324324324
828,4437484.736842105
829,1356759.4029850746
830,2268876.1904761903
831,11004920.408163264
832,8195676.5625
833,8513958.57142857
834,376190.4761904762
835,579457.790368272
836,2729123.416506718
837,748592.4324324324
838,704902.380952381
839,3197129.506641366
840,5906983.333333333
841,574988.4792626728
842,10184538.541666666
843,623827.5167785235
844,4173494.117647059
845,1186145.0704225353
846,2031697.6
847,704902.380952381
848,2335135.568862275
849,1040573.0769230769
850,1438597.142857143
851,661804.1958041958
852,1875237.3287671234
853,12473533.333333334
854,1603478.7037037036
855,3971280.0
856,830644.6153846154
857,1033174.4565217391
858,1732315.0406504066
859,7694364.3678160915
860,2375172.4381625443
861,6471672.897196262
862,14531675.0
863,1082100.0
864,1425684.5070422536
865,1825586.7924528301
866,661804.1958041958
867,1720462.5531914893
868,1961826.5971316819
869,2174109.89010989
870,5218043.75
871,2361796.018376723
872,1509969.0909090908
873,821594.2184154176
874,420768.53146853147
875,660760.2917341978
876,6382461.320754717
877,1722730.4747320062
878,2383323.111111111
879,821594.2184154176
880,830644.6153846154
881,1695951.851851852
882,949629.0
883,2361796.018376723
884,709693.6575052855
885,4703373.584905661
886,951231.506849315
887,2172722.985468956
888,579457.790368272
889,873287.1473354232
890,1543963.888888889
891,1824151.401869159
892,2310412.2807017546
893,1345466.5
894,1425684.5070422536
895,2628702.5362318843
896,1818536.404833837
897,640783.3333333334
898,2820257.0359281437
899,1188533.3333333333
900,1732315.0406504066
901,574988.4792626728
902,487469.6
903,5218043.75
904,830644.6153846154
905,817258.5209003215
906,3981988.630490956
907,574988.4792626728
908,574988.4792626728
909,1588159.3959731543
910,10952053.932584269
911,3197129.506641366
912,8056263.157894737
913,2036059.5360824743
914,841212.9629629629
915,1678672.972972973
916,1414368.2926829269
917,748592.4324324324
918,1817851.1737089201
919,6211778.091872792
920,1938887.2641509434
921,418472.54098360654
922,1563503.4161490684
923,2361796.018376723
924,1816736.170212766
925,420768.53146853147
926,1534868.4478371502
927,774961.8008185539
928,2554753.5980148884
929,591798.8505747126
930,1544836.0153256706
931,20462351.72881356
932,5145531.111111111
933,2109858.947368421
934,3140590.792634107
935,814372.9268292683
936,471801.4705882353
937,8513958.57142857
938,1524671.8041704441
939,419243.2773109244
940,2392027.2093023257
941,6376131.446540881
942,2618784.5070422534
943,504474.6835443038
944,5256535.37414966
945,2384018.2716049384
946,1272057.833655706
947,418472.54098360654
948,1957373.7226277373
949,559695.1923076923
950,5210825.454545454
951,2351983.076923077
952,1544836.0153256706
953,629752.2471910112
954,881310.0
955,1275642.448979592
956,20309062.4
957,559695.1923076923
958,2001588.888888889
959,2036095.0214592274
960,1063841.975308642
961,5150322.857142857
962,3160776.119402985
963,1026931.8840579711
964,3770995.0
965,420768.53146853147
966,2384018.2716049384
967,5150322.857142857
968,963511.7283950617
969,3309742.372881356
970,3631805.1910598413
971,821594.2184154176
972,502254.854368932
973,2335814.285714286
974,1275642.448979592
975,1818536.404833837
976,2392027.2093023257
977,1459417.5438596492
978,623827.5167785235
979,1818536.404833837
980,420768.53146853147
981,1816736.170212766
982,680800.8064516129
983,579457.790368272
984,1275642.448979592
985,2212420.4188481676
986,814372.9268292683
987,1272057.833655706
988,684205.0709939149
989,644688.8888888889
990,420768.53146853147
991,1926784.9865951743
992,491037.43842364533
993,2970547.389558233
994,15330979.142300194
995,7966700.0
996,4587257.489878543
997,622446.7065868264
998,687486.9565217391
999,2944361.904761905
1000,574988.4792626728
1001,468858.09523809527
1002,559695.1923076923
1003,748592.4324324324
1004,8164454.094292804
1005,1072121.0526315789
1006,814372.9268292683
1007,2790172.386587771
1008,623827.5167785235
1009,419243.2773109244
1010,2361796.018376723
1011,3981988.630490956
1012,821594.2184154176
1013,687486.9565217391
1014,23844426.29482072
1015,1161876.1061946903
1016,1731278.125
1017,2420830.0
1018,502254.854368932
1019,420768.53146853147
1020,684205.0709939149
1021,3343458.6592178773
1022,629752.2471910112
1023,3991528.0701754387
1024,830644.6153846154
1025,1570905.7971014492
1026,2361796.018376723
1027,651443.75
1028,1961820.6766917293
1029,707968.8311688312
1030,1763667.8966789667
1031,3716909.1743119266
1032,6376131.446540881
1033,15604800.0
1034,687486.9565217391
1035,419243.2773109244
1036,1957669.0763052208
1037,2384018.2716049384
1038,19332917.346938774
1039,501457.6923076923
1040,2918656.050955414
1041,949142.2155688623
1042,420768.53146853147
1043,1792953.4426229508
1044,419243.2773109244
1045,420768.53146853147
1046,623827.5167785235
1047,5757625.0
1048,2361796.018376723
1049,1812154.190751445
1050,5150322.857142857
1051,2036059.5360824743
1052,949142.2155688623
1053,1812154.190751445
1054,2462009.8684210526
1055,680800.8064516129
1056,1588159.3959731543
1057,418472.54098360654
1058,25014009.167701863
1059,684205.0709939149
1060,419243.2773109244
1061,10909648.672566371
1062,2361796.018376723
1063,2361796.018376723
1064,2315054.117647059
1065,6653881.553398058
1066,644669.6551724138
1067,3711900.5154639175
1068,5797190.476190476
1069,8513958.57142857
1070,2944361.904761905
1071,4557935.593220339
1072,5162846.907216495
1073,5256535.37414966
1074,1938887.2641509434
1075,2384018.2716049384
1076,1938887.2641509434
1077,591798.8505747126
1078,5185171.484375
1079,482853.3333333333
1080,1234668.1818181819
1081,1468763.9097744361
1082,1938887.2641509434
1083,1693437.984496124
1084,1961826.5971316819
1085,696202.1653543307
1086,8736487.272727273
1087,3197129.506641366
1088,2061363.5514018692
1089,684205.0709939149
1090,574988.4792626728
1091,1691105.5555555555
1092,2069226.907630522
1093,2916013.0
1094,491037.43842364533
1095,3971280.0
1096,501457.6923076923
1097,2916013.0
1098,3247114.285714286
1099,1722730.4747320062
1100,840298.6046511628
1101,817258.5209003215
1102,1875237.3287671234
1103,748592.4324324324
1104,1563503.4161490684
1105,1603478.7037037036
1106,2301665.476190476
1107,696202.1653543307
1108,419243.2773109244
1109,463505.0279329609
1110,4703373.584905661
1111,2790172.386587771
1112,841212.9629629629
1113,2916013.0
1114,420768.53146853147
1115,623827.5167785235
1116,420768.53146853147
1117,3197129.506641366
1118,2028593.3333333333
1119,2268876.1904761903
1120,2916013.0
1121,1241720.0
1122,6149883.22147651
1123,1779412.0507399577
1124,1818536.404833837
1125,1891432.8063241106
1126,4230426.9662921345
1127,420768.53146853147
1128,1275642.448979592
1129,2962979.5918367347
1130,2672772.013651877
1131,5492106.493506493
1132,951231.506849315
1133,888444.140625
1134,623652.0
1135,1812154.190751445
1136,1466813.6363636365
1137,610412.1212121212
1138,1812154.190751445
1139,6218583.950617284
1140,579457.790368272
1141,2916013.0
1142,3207229.9578059074
1143,4054505.714285714
1144,19244625.72815534
1145,949629.0
1146,4887295.0
1147,949142.2155688623
1148,623827.5167785235
1149,2916013.0
1150,2361796.018376723
1151,1722730.4747320062
1152,4437484.736842105
1153,418472.54098360654
1154,1466813.6363636365
1155,10451275.316455696
1156,19084263.412260786
1157,24729142.596747056
1158,1639950.6493506494
1159,768840.625
1160,1873477.049180328
1161,1938887.2641509434
1162,900175.0
1163,2361796.018376723
1164,1603478.7037037036
1165,1816736.170212766
1166,1938887.2641509434
1167,1552456.4814814816
1168,559695.1923076923
1169,559695.1923076923
1170,623827.5167785235
1171,1891432.8063241106
1172,574988.4792626728
1173,7193196.296296297
1174,1779412.0507399577
1175,591798.8505747126
1176,1085884.0
1177,1275642.448979592
1178,1589473.5849056605
1179,2554753.5980148884
1180,5320000.0
1181,2833000.0
1182,1345466.5
1183,420768.53146853147
1184,4703373.584905661
1185,3271867.6767676766
1186,748592.4324324324
1187,1722730.4747320062
1188,1468763.9097744361
1189,1808911.1480865225
1190,2001588.888888889
1191,644688.8888888889
1192,2916013.0
1193,420768.53146853147
1194,1029014.4927536232
1195,579457.790368272
1196,704902.380952381
1197,420768.53146853147
1198,3213127.1428571427
1199,2462009.8684210526
1200,491037.43842364533
1201,696202.1653543307
1202,2361796.018376723
1203,1544836.0153256706
1204,3140590.792634107
1205,4645037.553648069
1206,3197129.506641366
1207,629184.1025641026
1208,1060860.0
1209,2254720.701754386
1210,2351983.076923077
1211,420768.53146853147
1212,2614789.3129770993
1213,2918656.050955414
1214,4325047.11815562
1215,814372.9268292683
1216,877628.5714285715
1217,1763667.8966789667
1218,1693437.984496124
1219,6306396.296296297
1220,1611634.2995169081
1221,817657.9545454546
1222,629184.1025641026
1223,6382461.320754717
1224,1570905.7971014492
1225,8579109.23076923
1226,591798.8505747126
1227,637003.7037037037
1228,19332917.346938774
1229,1722730.4747320062
1230,696202.1653543307
1231,2672772.013651877
1232,1534868.4478371502
1233,1544836.0153256706
1234,622446.7065868264
1235,1275642.448979592
1236,1588159.3959731543
1237,3782907.1428571427
1238,2944361.904761905
1239,3140590.792634107
1240,2091778.2608695652
1241,1227935.294117647
1242,2036059.5360824743
1243,748592.4324324324
1244,1722730.4747320062
1245,16459952.962838968
1246,3247114.285714286
1247,623827.5167785235
1248,3628216.0396039602
1249,10909648.672566371
1250,1603478.7037037036
1251,2335135.568862275
1252,579457.790368272
1253,504474.6835443038
1254,574988.4792626728
1255,591798.8505747126
1256,574988.4792626728
1257,1345466.5
1258,2916013.0
1259,629752.2471910112
1260,4018100.0
1261,8154900.0
1262,2375172.4381625443
1263,774961.8008185539
1264,9189391.04477612
1265,574988.4792626728
1266,11333528.169014085
1267,2628702.5362318843
1268,559695.1923076923
1269,1779412.0507399577
1270,2036059.5360824743
1271,6605011.764705882
1272,19084263.412260786
1273,2904359.8360655736
1274,3197129.506641366
1275,574988.4792626728
1276,899356.1224489796
1277,840298.6046511628
1278,623827.5167785235
1279,2042413.612565445
1280,3981988.630490956
1281,1873477.049180328
1282,5294402.380952381
1283,8033200.0
1284,19084263.412260786
1285,1092081.5789473683
1286,1829410.8843537415
1287,8513958.57142857
1288,2061363.5514018692
1289,22657597.373737372
1290,2361796.018376723
1291,418472.54098360654
1292,2871644.6153846155
1293,5355379.310344827
1294,841212.9629629629
1295,418472.54098360654
1296,1812154.190751445
1297,1818536.404833837
1298,622446.7065868264
1299,1534868.4478371502
1300,2916013.0
1301,420768.53146853147
1302,3334780.0
1303,2392027.2093023257
1304,1936902.5352112676
1305,10032400.0
1306,1588159.3959731543
1307,1605266.2921348314
1308,5130394.392523364
1309,1722730.4747320062
1310,23844426.29482072
1311,1693437.984496124
1312,3207229.9578059074
1313,951231.506849315
1314,696202.1653543307
1315,1938887.2641509434
1316,1268566.0
1317,2361796.018376723
1318,8347643.548387097
1319,10023601.515151516
1320,591798.8505747126
1321,2069226.907630522
1322,840298.6046511628
1323,574988.4792626728
1324,419243.2773109244
1325,682650.0
1326,3094875.945945946
1327,3683011.7647058824
1328,622446.7065868264
1329,2970547.389558233
1330,1534868.4478371502
1331,696202.1653543307
1332,11457221.138211383
1333,5130394.392523364
1334,3140590.792634107
1335,2036059.5360824743
1336,20462351.72881356
1337,2091778.2608695652
1338,3197129.506641366
1339,2036095.0214592274
1340,482559.28571428574
1341,8513958.57142857
1342,9190152.631578946
1343,2036059.5360824743
1344,10909648.672566371
1345,768840.625
1346,1731278.125
1347,3859666.4429530203
1348,574988.4792626728
1349,2361796.018376723
1350,1466813.6363636365
1351,949142.2155688623
1352,949629.0
1353,1731278.125
1354,1464749.5412844038
