Id,Predicted
311,796342.6660127661
312,4476365.382603706
313,4868834.131260249
314,602472.9129460481
315,3277880.0054360176
316,2253077.8227978665
317,1912770.4837633607
318,6690502.410495118
319,812180.5142582317
320,878440.5450503968
321,2677722.0493883067
322,709855.4737284466
323,3635635.6214312064
324,1603961.0642772042
325,6451420.8383781845
326,699546.1272593588
327,10587928.37184432
328,14902622.085651133
329,6526476.004902517
330,2065592.4096537146
331,1599827.7921570353
332,2162777.876250731
333,2097584.918602196
334,2201382.3498749286
335,4391953.006990513
336,1613027.3382732966
337,15515665.086613711
338,2080022.0743269653
339,2511990.604365959
340,814192.6966362605
341,9365745.562934408
342,2061133.0202841423
343,1637294.273044958
344,9364796.271475548
345,731805.2197101979
346,2251985.879169689
347,2084832.9278767076
348,2673175.283082258
349,16269035.825237447
350,2082363.1303845826
351,699546.1272593588
352,4546889.098705244
353,4688465.067786237
354,5819119.178242779
355,5090558.734001351
356,657831.3415057004
357,518820.0284099564
358,7903526.174660516
359,6853088.837932681
360,513204.06425889145
361,4200557.6502960175
362,775641.1818129879
363,2052196.8651568375
364,2102420.200859997
365,1228978.1009437565
366,2313566.6806593137
367,497691.30977202253
368,2746978.529385944
369,3992440.6183627797
370,2972364.583643428
371,727739.1022503974
372,4133179.0052972757
373,1632908.354300826
374,2048194.9780805572
375,1960186.9357136227
376,926443.7752751665
377,2290105.8812570698
378,1520452.969861464
379,2063669.5862492756
380,18327205.735113867
381,732668.3425748079
382,2597867.8296267865
383,9364796.271475548
384,900824.587453275
385,881641.9328979123
386,1685734.9186477498
387,468799.74339430116
388,2008792.0186339007
389,1410931.3791057228
390,3677671.192588686
391,2353113.8112845114
392,3376639.4010746353
393,4652694.405394675
394,26879831.394257993
395,801548.6696433811
396,2065592.4096537146
397,613579.6329207474
398,3206658.181162297
399,515633.3583592207
400,3194153.447389678
401,6224137.13576908
402,1983648.6997499012
403,5303624.3283902425
404,3085402.110528695
405,3259809.8348039347
406,623059.0995486274
407,754187.1829203112
408,609087.991892487
409,780102.2180319771
410,2439409.7032024474
411,9127286.069356088
412,1289756.4196842804
413,2095200.3434201821
414,1635733.896857674
415,9358377.362707937
416,2320674.8578037866
417,4644028.522322724
418,13597898.340142567
419,8276772.6851192685
420,5841290.821848268
421,545076.136996063
422,624421.8333208879
423,657831.3415057004
424,6357945.694375315
425,14442982.468985373
426,3983010.594928369
427,3595501.9052826194
428,3380829.5535973
429,8156270.78118022
430,1259678.9982989328
431,807217.565676539
432,778061.9834584359
433,7533073.066914478
434,1501819.7554376456
435,1703491.938231593
436,2684237.040049023
437,11792572.885317039
438,6071414.761806513
439,2943710.0050168335
440,22117989.0639541
441,1590391.5437767191
442,1942108.4355312902
443,2479501.4462690037
444,613579.6329207474
445,3645706.304039234
446,2605849.688532156
447,10418749.315173885
448,2722724.9909304464
449,2664820.6585045196
450,3066804.399120692
451,1562431.136180107
452,51623584.61502004
453,4518688.309630698
454,1705834.9012151384
455,806762.3344535982
456,1534487.083008144
457,16241415.874076078
458,3582393.326058878
459,668048.9656056215
460,2156226.311501982
461,12023272.32008693
462,1541005.3687724206
463,2671586.6777305533
464,2340788.9134759563
465,2821686.6983884056
466,2951550.4959042585
467,5305614.714634909
468,18282958.26094563
469,1462090.5849991501
470,654368.9765306464
471,654544.3364552505
472,2307259.7558400617
473,1883381.6419000677
474,8475509.893204218
475,1823487.4289701756
476,1769570.0395175419
477,536761.9139726025
478,20707428.82071258
479,1830126.0150220264
480,4123479.2967199944
481,18403779.54468555
482,1689440.575814988
483,1581283.771765045
484,3527318.038341767
485,1840736.5176629461
486,629573.4607721613
487,4462035.432388523
488,468799.74339430116
489,1263030.4719230272
490,2218086.107230165
491,2391942.963090444
492,8634426.15435715
493,2312586.399356705
494,697551.4850194894
495,682142.9491744165
496,1453575.6010809732
497,8811254.659555713
498,1828962.8043570644
499,1558595.6576821941
500,1558517.1859891738
501,669816.6316546578
502,6281908.3882557005
503,773136.6790171836
504,1814363.150191063
505,1172799.5929488323
506,1569935.7809786065
507,1673481.5393976297
508,13899002.17081959
509,8156270.78118022
510,1915044.9430623483
511,1450381.7287446884
512,526031.220197725
513,1393858.6970830266
514,10233159.184367942
515,2054438.7578174812
516,3451120.3166267225
517,2329145.9715921436
518,3028386.9460005527
519,14397316.83130734
520,5177365.392616063
521,3511790.588732636
522,1399364.742290299
523,2127431.6743744863
524,2329145.9715921436
525,668161.560993929
526,630686.6186109844
527,760398.093765433
528,1725379.205911405
529,2024746.1484518517
530,1832006.9092659664
531,689331.9123305819
532,3019238.3506122045
533,798130.1564681886
534,540995.4791307568
535,4353834.548590484
536,2808151.692666729
537,4691222.1109322235
538,1619765.4949301905
539,591226.403038155
540,4454387.536138801
541,18110907.410251148
542,1455795.7170784953
543,668161.560993929
544,1960363.0953914553
545,589574.0985678089
546,4391953.006990513
547,33764107.67509315
548,23808425.166086372
549,1633007.7369538178
550,2058985.7383187667
551,23083130.103770353
552,539175.9805797884
553,6565988.311377136
554,8599924.822506566
555,3677671.192588686
556,753153.2666925103
557,6711249.217933071
558,3467261.699359833
559,1812480.3831180688
560,62770205.12784855
561,11114430.034027617
562,2847401.06200651
563,1064144.3972088273
564,2528432.55105015
565,7493400.866657888
566,3879325.913689801
567,693538.3808850002
568,1914707.7274984424
569,3158913.229729793
570,601925.9570500588
571,10413030.941323677
572,1171560.6222407173
573,2521904.10921811
574,37961788.05758344
575,1762511.2410222846
576,700550.079758965
577,2052313.204534812
578,1758659.204879494
579,2549641.0775451977
580,679720.7494184772
581,1552588.8867199311
582,7395357.780626384
583,64772325.59880261
584,16342682.757360822
585,2379832.522821418
586,2797130.235661237
587,3879325.913689801
588,2592470.1257997053
589,3327530.0793688223
590,3557837.9641858786
591,1458544.4683157452
592,490187.09621494263
593,1984466.351209898
594,656162.061626927
595,3053631.186881167
596,1360059.8060428295
597,1568090.2277618148
598,900824.587453275
599,4858528.089461075
600,899780.3487231877
601,1565962.3546030647
602,2738169.47094489
603,7427121.210796932
604,6711249.217933071
605,1695532.7129653557
606,494892.0089957197
607,997162.4308170958
608,12949101.5057845
609,2065592.4096537146
610,4687635.756302962
611,16242855.389376994
612,6337011.863005191
613,7447298.592463
614,682930.5921095407
615,2245404.033897752
616,2511990.604365959
617,532948.0327069664
618,684620.1889405266
619,699546.1272593588
620,3696034.08233743
621,4262634.690500911
622,2917658.2315869434
623,10413030.941323677
624,11792572.885317039
625,11931719.395382876
626,1838529.3295272812
627,10860047.586793985
628,1873751.7232973587
629,2950519.1221395144
630,1917394.743317781
631,17849748.656354878
632,1609795.7608333114
633,1514177.613664761
634,650814.4583658266
635,2132782.943936112
636,3570353.270910616
637,1605999.4455618316
638,4638630.288542704
639,2294328.8775744764
640,8697170.728635615
641,2163396.281777094
642,1639310.6638949024
643,1921779.1011508822
644,747295.7177132729
645,3303616.0827249326
646,2141698.481577113
647,1559539.7423880915
648,927492.5570300132
649,2671586.6777305533
650,4213617.423715242
651,7082362.655118833
652,7388411.149576062
653,5723477.312799331
654,2329145.9715921436
655,8652754.543871159
656,1736853.513915294
657,987086.0096117115
658,2215881.3530955124
659,660703.7205986485
660,548310.4004166229
661,2083701.486940423
662,3658050.9514784617
663,7912497.734493236
664,1678148.2561832767
665,3443490.005461286
666,1907592.2806086503
667,3635635.6214312064
668,1359267.9484287975
669,4475737.834208136
670,1608784.0394987836
671,2315673.916277364
672,793033.8099206969
673,2213557.9628022322
674,659568.1364509936
675,684620.1889405266
676,729206.9847931184
677,6850638.053953166
678,18678411.99361083
679,12137689.292266656
680,2063708.6113961625
681,6850638.053953166
682,929520.7179177345
683,2404075.0560510866
684,64907335.42876591
685,16428136.394420784
686,16252726.336379835
687,1094510.7744873613
688,7135756.499384629
689,2309466.3733358616
690,4498579.566797349
691,616556.5213234469
692,548310.4004166229
693,7074620.333734753
694,7024576.494141361
695,3507904.7122496204
696,1180873.746795346
697,1666951.5482144617
698,1870726.550290841
699,13275654.898143888
700,4235259.121767554
701,3467261.699359833
702,7745264.485143085
703,2559309.826732901
704,1798293.5625758371
705,762495.4732306811
706,2628175.3353365073
707,2287010.17294823
708,2059235.3696208901
709,3016103.798467251
710,1542183.8516093777
711,6217820.567939255
712,2844021.003895479
713,1147969.9930816889
714,1820630.4106209571
715,754187.1829203112
716,3840251.272849191
717,2723829.0225748783
718,1415900.4204742871
719,2979890.7663555173
720,1432565.5731794117
721,3507051.0489310124
722,6506838.975068586
723,1834721.0202378598
724,3660906.0735662766
725,2278140.51682685
726,50408526.35561543
727,30774124.541343562
728,803017.0127289908
729,2608291.07338035
730,2569223.3315850515
731,870783.0629130466
732,838936.9465802613
733,796717.603840196
734,4120668.568814181
735,16484904.746805321
736,1851406.9893208523
737,1415900.4204742871
738,18593656.845678054
739,1946184.5963719543
740,772752.82683831
741,2316908.0316560697
742,2821686.6983884056
743,760684.2648159189
744,1682853.241732391
745,2088654.4592906057
746,4022925.206533941
747,1744977.306428158
748,6132071.759863994
749,1508805.309256928
750,11143672.994424485
751,2143697.9182186727
752,842060.04512791
753,11143672.994424485
754,452053.763920155
755,1808705.1122371252
756,980941.377358558
757,2233235.8498556577
758,649309.6555848718
759,6786882.872894575
760,3172926.4187632194
761,26894768.009194314
762,2045438.0613628118
763,3554138.441062282
764,4654148.774572879
765,2608291.07338035
766,699546.1272593588
767,68404365.14236043
768,32127023.360867955
769,820698.5596458984
770,1700349.0396004054
771,2289487.6883927654
772,1879274.5756943766
773,4464896.136320064
774,659821.7799032053
775,3135169.3493451313
776,12407211.405295338
777,1691942.606775452
778,1892523.486162729
779,2950958.6544329324
780,4475737.834208136
781,3570353.270910616
782,2015464.226635173
783,2712547.889433651
784,3687849.200140325
785,2813065.6074395394
786,11591898.381457876
787,1943406.3897861082
788,1965670.0926195458
789,1629919.5806987004
790,3034426.8003402366
791,1897474.8750971132
792,528460.5142980543
793,2650418.434480299
794,1462090.5849991501
795,2998324.429531324
796,684114.8450146634
797,8429655.795866894
798,3655943.848220121
799,2673175.283082258
800,594384.3082283337
801,2653895.9156816276
802,3377093.642806752
803,2080846.3851179574
804,1947924.7154102009
805,2281580.802912866
806,2290551.924794114
807,2129073.1559927147
808,2163331.8079977864
809,819541.9133835221
810,3443490.005461286
811,66870763.484898925
812,3808981.0941995503
813,843319.76859987
814,2011337.861103647
815,1820225.5497088775
816,3665484.183479587
817,20467436.40003222
818,502518.8501931739
819,3096205.5584513107
820,658121.3245706478
821,515633.3583592207
822,1912770.4837633607
823,739931.8232335385
824,2519269.628390242
825,1919842.2447393942
826,568224.9683120558
827,701765.1345830908
828,5323276.260737297
829,1566865.773558264
830,2412956.647332231
831,9294728.626074139
832,8170403.838327421
833,8276772.6851192685
834,637068.8684965709
835,679430.7305818003
836,2641691.912400811
837,701765.1345830908
838,802911.3798473966
839,2427989.8044372494
840,7033732.728626518
841,599940.1928899268
842,10833869.288951572
843,654834.319520198
844,5687819.733709488
845,1620968.5317577454
846,1882087.2888976
847,745656.6727127007
848,1641012.9617818226
849,1408643.7467510437
850,2047660.468680778
851,612568.9226559922
852,2170618.5831565433
853,64260226.80888091
854,1966347.4412344913
855,4313108.248374181
856,770201.5393423816
857,1228978.1009437565
858,1763457.088440958
859,69789664.0783638
860,2109844.9239659607
861,7098179.2620664835
862,10807647.766568366
863,1287989.0487258364
864,1662268.9520773618
865,2410470.4940169323
866,620048.9431220784
867,1721082.6988244294
868,2289487.6883927654
869,2002323.9729908798
870,4638630.288542704
871,2203533.443566875
872,1521841.7781490998
873,817812.7073686107
874,515633.3583592207
875,677244.2270693639
876,6870104.359323065
877,1632908.354300826
878,2443698.028596039
879,834182.0783602797
880,944593.8965023623
881,1826263.058199212
882,906859.8250067823
883,2277803.8501325045
884,850389.2658694641
885,4251118.478683975
886,912216.9545678245
887,2113364.0489987317
888,657083.2942036864
889,994486.6102906289
890,1445278.1314590492
891,2853828.766308105
892,2163331.8079977864
893,1395022.1100889938
894,1534673.5089813839
895,3011987.631816897
896,1998957.1421894848
897,863152.8953773776
898,2424751.765393921
899,7493400.866657888
900,1763457.088440958
901,601609.6903302217
902,533632.4934712459
903,5260541.508329535
904,1047638.1403425888
905,737954.3661145067
906,4934245.908291118
907,651295.5124834126
908,1218990.6310626701
909,1682110.6151369147
910,62770205.12784855
911,3365582.3481934816
912,11757441.022168806
913,2218086.107230165
914,2937883.2631627545
915,17008990.478365384
916,1614177.4022393203
917,1249366.6214177127
918,1821607.047539514
919,6968910.723184188
920,1930432.3089173033
921,695618.9855155793
922,1631034.795324232
923,2277803.8501325045
924,1687560.9775065824
925,524318.9148370298
926,1679292.8376061819
927,846993.5657665839
928,2723851.0152672837
929,621236.2170777869
930,1508805.309256928
931,15936487.056352336
932,6511439.353613457
933,3201560.86656922
934,3326988.301395452
935,777849.2920245191
936,629781.5276260303
937,8581855.34019777
938,1585765.5911621195
939,468799.74339430116
940,2348359.7717180224
941,8222998.373853428
942,2618820.2005919134
943,539175.9805797884
944,5210423.291465769
945,2386475.407887697
946,1353125.0781172668
947,571960.8574270849
948,2035767.4597317516
949,767666.4889228418
950,5504122.995448457
951,2451704.5614284696
952,1462090.5849991501
953,667189.760186046
954,892698.7015898693
955,1558595.6576821941
956,14657488.625135396
957,630863.7525520741
958,2661855.8327127793
959,2223267.3925935267
960,1291491.8636904892
961,5133835.816157708
962,2965276.9457077766
963,1221831.1705673179
964,3179505.5364840296
965,557634.2699713844
966,2128745.9227057006
967,5217174.945979786
968,997162.4308170958
969,2701559.604019713
970,4022494.087862689
971,796342.6660127661
972,609564.0783060037
973,4924531.5354243945
974,1558595.6576821941
975,4553784.916462101
976,2348359.7717180224
977,2054147.8655134856
978,657831.3415057004
979,4553784.916462101
980,548310.4004166229
981,1902834.7804671307
982,6706331.595114766
983,660833.8220734736
984,1562431.136180107
985,2202332.2409423823
986,786276.6521583053
987,1353125.0781172668
988,809292.0536611779
989,6786882.872894575
990,668048.9656056215
991,1861757.4753199525
992,540840.0146814253
993,2802995.0730222585
994,70742668.68073398
995,9536675.486017013
996,5545162.905391346
997,644525.9634295771
998,725946.0629018421
999,2952604.3100345596
1000,597559.6117787546
1001,520327.8384090094
1002,630863.7525520741
1003,2152540.6994040487
1004,9583827.010755772
1005,1194561.3183693714
1006,950327.6278343095
1007,2866763.0239073043
1008,657831.3415057004
1009,489999.17351431574
1010,2329145.9715921436
1011,4987409.651713565
1012,841785.4751446731
1013,698479.7595728171
1014,15613646.89165155
1015,1249071.3714343933
1016,1621523.0136180553
1017,2572063.485750698
1018,594384.3082283337
1019,515633.3583592207
1020,809292.0536611779
1021,3150315.793248021
1022,684620.1889405266
1023,4167970.4363239207
1024,847546.866409756
1025,1534487.083008144
1026,2451618.575455888
1027,6848484.241602369
1028,2096339.686859221
1029,579983.2677931197
1030,1814224.9402006946
1031,5176270.0341481175
1032,8344722.25188614
1033,16598266.88894489
1034,746031.4388925298
1035,502518.8501931739
1036,1847410.9753147461
1037,2111493.1621578466
1038,27083658.484757613
1039,547547.4763827656
1040,3120899.936552082
1041,694650.6448845069
1042,548310.4004166229
1043,1808705.1122371252
1044,521573.316937201
1045,553433.3656303124
1046,651705.3318344143
1047,9207453.521418767
1048,2329145.9715921436
1049,1870726.550290841
1050,6112821.043044059
1051,2065750.6934381525
1052,777701.8807787616
1053,1870726.550290841
1054,2536522.2075061826
1055,6709501.484712865
1056,1670531.9425396398
1057,495691.9538278074
1058,13301349.2145029
1059,716674.0140340512
1060,490187.09621494263
1061,17542332.67961172
1062,2349812.1314018583
1063,2277803.8501325045
1064,2059183.6755658456
1065,9910345.053806905
1066,668161.560993929
1067,4980264.865224423
1068,6838028.085536885
1069,10413030.941323677
1070,2730107.3118767804
1071,5648776.797392084
1072,4236403.260412717
1073,6552331.114726587
1074,2149654.410414219
1075,2242127.4903649045
1076,2086398.5233086504
1077,2065995.3693269193
1078,5133653.123183264
1079,12334318.43545056
1080,4845045.386569002
1081,1490170.2433666526
1082,2011337.861103647
1083,2193645.955154793
1084,2109320.7808093596
1085,620863.0393283314
1086,8284735.2942210585
1087,3259809.8348039347
1088,2800566.277777398
1089,806074.5775639353
1090,645695.8986333979
1091,2080022.0743269653
1092,2320037.637595958
1093,2972157.449989925
1094,605988.5476012233
1095,4318740.437476892
1096,547547.4763827656
1097,2887719.5512358663
1098,4068295.3894845434
1099,1994833.490909699
1100,785671.2193388218
1101,772752.82683831
1102,1997806.518358307
1103,669052.0526122622
1104,1568090.2277618148
1105,1573936.3969107238
1106,2185224.361931406
1107,630740.497183748
1108,502518.8501931739
1109,559719.9289137147
1110,3738109.657742236
1111,3044893.863933093
1112,982991.4417951035
1113,2716135.6113258456
1114,551841.9098213385
1115,654834.319520198
1116,530419.2443204089
1117,3361984.065963873
1118,2950519.1221395144
1119,3143408.339791442
1120,2972157.449989925
1121,4856907.874431914
1122,49652495.06704563
1123,2145412.4433253715
1124,4553784.916462101
1125,17273739.44291382
1126,4213617.423715242
1127,528460.5142980543
1128,1602130.0685224698
1129,2845464.996034047
1130,2309123.958678543
1131,4675829.572955674
1132,813553.7697444189
1133,880610.5984573653
1134,810391.3129573539
1135,1870726.550290841
1136,1555198.7461212252
1137,9378429.395874903
1138,1812480.3831180688
1139,6038644.935556925
1140,2052319.847735487
1141,2858765.4193151807
1142,3928910.256911519
1143,4387041.018628254
1144,14890899.877327746
1145,877975.6242582612
1146,6325660.001024808
1147,760160.8104597355
1148,657831.3415057004
1149,2469982.0225827415
1150,2313566.6806593137
1151,1834490.412619946
1152,5061756.894462488
1153,511598.47284123057
1154,1411342.782945142
1155,9136831.034099022
1156,14481732.101448571
1157,15613646.89165155
1158,1595617.8048584652
1159,819541.9133835221
1160,2104262.0912472005
1161,1609128.1684487143
1162,1017330.3784640953
1163,2293800.2426387738
1164,2061802.3593631065
1165,1964140.0481718176
1166,1842002.1866365548
1167,1620402.0306195542
1168,2058491.1137297913
1169,2047122.5246845298
1170,656162.061626927
1171,17273739.44291382
1172,2059007.467001473
1173,7575213.235601422
1174,1717726.1172414955
1175,621236.2170777869
1176,1386875.5414589331
1177,1562431.136180107
1178,1809357.822815682
1179,2670916.719952534
1180,7443279.348287398
1181,5396027.270227784
1182,1415900.4204742871
1183,557634.2699713844
1184,4543915.152616924
1185,4145369.4289339604
1186,737015.0032195275
1187,1665587.389612479
1188,1555675.6254873206
1189,1870172.5506681185
1190,2059235.3696208901
1191,6711249.217933071
1192,2555882.214542798
1193,636578.5832531352
1194,1179214.4463832008
1195,657083.2942036864
1196,837769.5110619052
1197,548310.4004166229
1198,2930106.7311610896
1199,2440868.161033104
1200,568588.6437064663
1201,632843.696207683
1202,2313566.6806593137
1203,1508805.309256928
1204,3120202.02340103
1205,4924232.169580423
1206,3243091.4390500677
1207,658121.3245706478
1208,2775820.5247848583
1209,2014595.0451320703
1210,2134697.0609833864
1211,719314.1602163601
1212,2620455.9325252753
1213,4121871.50776799
1214,19181486.910317887
1215,710318.1727584441
1216,16302441.285922676
1217,1907592.2806086503
1218,2129073.1559927147
1219,8693662.643377272
1220,1545117.1610049466
1221,925399.9353336334
1222,679720.7494184772
1223,6782229.750266884
1224,1571460.9594639228
1225,8212748.177950527
1226,621236.2170777869
1227,6654043.613453289
1228,15451390.543899849
1229,1803372.3237013067
1230,618592.2200949546
1231,2279026.7383506666
1232,1851503.9349984177
1233,1508805.309256928
1234,665557.952418603
1235,1601555.929887689
1236,4391953.006990513
1237,3613758.2282778844
1238,2686819.7193454853
1239,3265022.035926903
1240,2245404.033897752
1241,14380431.24668757
1242,2218086.107230165
1243,16304033.806059401
1244,1682229.3659380302
1245,65238670.90789749
1246,3320166.762870782
1247,657831.3415057004
1248,3323276.10751878
1249,8263436.637585195
1250,1925616.8638554122
1251,2353113.8112845114
1252,652683.2375054933
1253,534564.9556637739
1254,587346.5722527605
1255,651624.3589567404
1256,634120.3181167941
1257,1370492.6653140108
1258,2970747.6901216954
1259,684620.1889405266
1260,3961196.6395397997
1261,8429655.795866894
1262,2384045.1712782816
1263,763557.9313371006
1264,9116211.550132724
1265,652928.2407667894
1266,11526983.020660993
1267,2966094.5553776957
1268,643770.8914907449
1269,1890838.4966303203
1270,2218086.107230165
1271,8327461.572432754
1272,26894768.009194314
1273,3635635.6214312064
1274,2931014.085970523
1275,723005.2487781584
1276,1017330.3784640953
1277,794797.2779305769
1278,654834.319520198
1279,2458412.1372787463
1280,5036545.806269455
1281,2104262.0912472005
1282,6324792.467665953
1283,6261745.8266097475
1284,26744979.500575446
1285,1246796.451014187
1286,1651351.9239987037
1287,8722769.676382702
1288,1677817.1160599894
1289,63881231.73300104
1290,2288625.9216990117
1291,669152.0072838754
1292,3579438.693315019
1293,6536188.648642546
1294,2678362.12052242
1295,501335.573760082
1296,1912770.4837633607
1297,4594771.6595430225
1298,654544.3364552505
1299,1628308.851145315
1300,2781507.390924233
1301,548310.4004166229
1302,2783556.5963674122
1303,2348359.7717180224
1304,2941855.538917529
1305,86004092.0579067
1306,1684641.7906158133
1307,4652914.434904965
1308,5951408.264289716
1309,1632908.354300826
1310,13430198.59102137
1311,2138368.765656134
1312,2873080.859154386
1313,781111.2978778823
1314,618592.2200949546
1315,2122267.3966783583
1316,1385229.602038882
1317,2511990.604365959
1318,64367285.66319587
1319,30012069.54595413
1320,621236.2170777869
1321,2304782.847354561
1322,777900.4524009562
1323,588197.9181412918
1324,502518.8501931739
1325,590678.8372761068
